text,category
"경찰, 암환자 ‘페이백’ 의심 의료기관 12곳 수사 착수 경찰이 암환자 대상 페이백 의심 의료기관 12곳에 대해 수사 착수했다. 곳 중 대구 5건, 광주 3건, 전남 2건, 서울 1건, 경기 북부 1건으로 지역별 분포가 있다. 이번에 복지부가 수사를 의뢰한 의료기관들은 제보의 신빙성이 높아 신속한 수사가 필요하다고 판단되는 곳들로 보인다.",사회/세계
"주차된 차량에 소화기 뿌리고 달아난 10대…수리비만 200만원 주차된 차량에 소화기 뿌리고 달아난 10대가 범행을 저질렀다. 이 사건으로 차주는 도색 복구에만 200만원 이상의 수리비를 들 것으로 보고 있다. 이 학생은 범행 뒤 그대로 뛰어 달아나고, 경찰에 신고한 후 현재는 수사 당국의 조치를 기다리는 중이다.",사회/세계
"3년전 불법촬영 중징계 받은 경찰간부, 이번엔 미성년 성범죄 혐의 입건 부산경찰청 소속 30대 경감 김모 씨가 미성년자를 상대로 성범죄를 저지른 혐의로 직위해제돼 경찰 조사를 받고 있다. 이 간부는 3년 전에도 휴대전화 카메라로 잠든 여성을 촬영한 혐의로 중징계를 받은 전력이 있다. 경찰은 사건을 수사 중인 상태에서 김 씨의 의식 상태 등을 구체적으로 조사할 방침이다.",사회/세계
"경찰, 암환자 진료비 '페이백' 의심 병원 12곳 수사 착수(종합) 경찰이 암환자 진료비 '페이백' 의심 병원 12곳에 대한 수사를 착수했다. 복지부가 접수한 제보는 50여건, 대구 5곳, 광주 3곳 등 관할청 배당 의료기관 12곳을 대상으로 한다. 이러한 불법행위에 대해 경찰은 끝까지 엄정 대응할 계획이라고 밝혔다.",사회/세계
"김혜경 여사, 앤 공주와 세이브더칠드런 방문…“한-영 아동 협력 굳건... 김혜경 여사와 앤 공주가 세이브더칠드런 코리아를 방문, 아동권리 증진을 위한 협력을 강조. 이재명 대통령 부인 김혜경 여사는 15일 오후 한국을 방문 중인 영국 앤 공주와 함께 세이브더칠드런 코리아를 방문해 아동권리 활동 현장을 살펴보게 되었다. 이날 일정은 아동권리 활동에 대한 사회적 관심과 지지를 확산하고, 미래세대인 아동·청소년과 청년이 주도하는 아동권리 활동을 응원하기 위해 마련됐다.",문화/트렌드
"金여사, 英앤 공주와 청소년들 만나 ""아동권리 증진 협력 확대"" 김혜경 여사와 앤 공주가 세이브더칠드런 코리아를 방문하여 아동·청소년들을 만났다. 세이브더칠드런은 120여 개국에서 아동의 권리를 위해 활동하고 있다. 이번 방문은 한국과 영국의 아동 보호 협력을 더욱 굳건히 다지는 뜻깊은 계기가 되길 바란다.",사회/세계
"2차 종합특검 개정안, 與 주도로 국회 법사위 통과 윤석열 부부의 내란·외환 및 국정농단 혐의를 수사할 2차 종합특검 개정안이 통과했다. 명에서 150명으로 파견공무원 숫자를 증원하고, 10명 이내로 공소검사를 둘 수 있도록 했다. 이 법에 의한 특별검사는 공소유지를 위하여 필요한 경우 법조 경력 5년 이상인 사람을 10명 이내로 공소검사로 둘 수 있다.",정치
"차기 총선 전초전…여야 경기도당위원장 경쟁 본격화 차기 총선 전초전…여야 경기도당위원장 경쟁 본격화. 국민의힘 조광한 최고위원과 김은혜 의원 간 맞대결 구도가 형성됐으며, 더불어민주당은 재선 의원 4명이 후보군으로 거론되면서 치열한 경쟁을 예고했다. 선거는 오는 24일로 예정됐다. 집권 여당 민주당 경기도당위원장 선거는 다음 달 16일 치러진다.",정치
"집권 15년차 접어든 김정은, 건재할까? '적대적 두 국가' 고집하면 어려... 김정은 정권이 15년차 접어든다. 년 북한의 실질 GDP는 36조 9,654억 원으로 전년 대비 3.7% 증가했다. 북·러 밀착으로 인한 대북 제재 우회가 지속가능성을 확보하기는 쉽지 않을 것으로 보인다.",경제
"김민석, 친청계 겨냥 ""청년최고위원제 무산 아쉬워…약 거부한 것"" 김민석 전 국무총리가 친청계 겨냥 '청년최고위원제 무산 아쉬워…약 거부한 것'을 비판했다. 민주당 4대 혁신안 발표, 당헌·당규 개정 필요. 당내 친명계 인사들의 움직임을 '정책적으로 부적절했다'는 취지로 비판.",정치
"오송참사 유가족· '공식사과·책임자처벌' 촉구 오송참사 유가족이 공식 사과를 촉구하고 나섰다. 일 3주기를 맞아 청주시와 충북도에 공식 사과를 요구한 바 있다. 오송 참사의 책임자를 처벌해야 하며, 생명안전기본법을 시행하여 지역사회의 의견을 반영해 유가족과 생존자의 권리 보장 및 회복을 뒷받침해야 한다.",사회/세계
"""자동차처럼 못 만든다?""…휴머노이드 액추에이터, '자동화 어렵다' vs ... 휴머노이드 로봇 시장이 AI 성능 경쟁을 넘어 실제 양산 경쟁 단계에 접어들면서 액추에이터 생산 방식을 둘러싼 시각이 엇갈리고 있다. 현재 액추에이터 자동화가 쉽지 않은 것은 기술보다 설비 투자에 대한 경제성 판단의 영향이 크다. 시장 규모가 커져 단가 경쟁이 본격화되면 자동화율을 높일 수밖에 없다.",IT/과학
"공주정보고·논산 연무마이스터고, 학과 개편 추진 충남 공주정보고와 논산 연무마이스터고가 학과 개편을 추진한다. 이 사업은 교육부의 '직업계고 재구조화 지원사업'에 따라 진행되는 것으로, 5년간 30억원 투자 예정이다. 이러한 변화는 지역사회가 요구하는 전문 기술인재를 양성하고, 학교 경쟁력을 높이는 데 기여할 것으로 전망된다.",IT/과학
"AI 의료혁신 포럼 열려…원주 의료기기 산업 전환 논의 원주 의료기기 산업의 인공지능(AI) 전환과 미래 의료혁신도시 전략을 주제로 한 포럼이 열렸다. 여 명의 전문가가 참석해 AI·데이터 기반 의료 혁신 허브로의 전환 전략을 논의했다. 원주는 오랜 기간 의료기기와 헬스케어 생태계를 조성해왔다, 이제는 전국적으로 확산돼 국민 건강 증진과 미래산업 성장으로 이어지도록 노력하겠다.",IT/과학
"김재관 KB카드 대표, 연임 '청신호'...""순이익 -18%에서 +27%로 KB카드 대표 김재관, 연임 '청신호'...'순이익 -18%에서 +27%'로 성과 창출. 올해 1분기 당기순이익은 1075억원으로 전년 동기 대비 27.2% 증가. 김대표는 경영 기조를 비용 절감 중심의 ‘방어’에서 실질적인 ‘성과 창출’로 전환하고 있다.",경제
"돌려차기·성폭행 피해자들 ""보완수사 폐지 형소법 개정 멈춰달라"" 범죄 피해자들이 '보완수사 폐지 형소법 개정 멈춰달라'고 호소했다. 일 오후 서울 서초구 변호사회관에서 열린 '또! 피해자 없는 검찰개혁, 어떻게 바로잡을 것인가 기자회견'에서 7명이 참석해 범죄 피해자 중심의 사법절차 개선을 촉구하고 있다. 피해자가 억울하게 남겨지지 않게 하는 것이 중요하다고 강조하며 '보완수사권을 누가 가질 것인가보다 중요한 것은 피해자가 억울하지 않게 남겨두는 것이다'라고 말했다.",정치
"충남도의회 '손안의 의정 비서' 개발…스마트폰으로 예산·법령 즉시 조... 충남도의회가 '손안의 의정 비서'를 개발했다. 이 서비스는 예·결산 자료와 재정 용어 등을 즉시 검색할 수 있도록 모바일 특화 챗봇을 개발했으며, 370회 임시회 개원에 맞춰 시범 운영을 시작했다. 도의회는 이 서비스를 통해 의원들의 의정활동을 뒷받침하는 혁신 서비스를 지속 발굴하겠다고 밝혔다.",문화/트렌드|IT/과학
"충남교육청, 교권침해 '1시간 신속대응체계' 구축 박차 충남교육청이 교권보호와 교권침해 사안에 대한 신속 대응체계를 구축하고 있다. 개 교육지원청 교권보호 업무 담당자 20명이 참석해 지역별 대응 여건을 공유하고 현장 지원체계 구축 방안을 논의했다. 이 교육감은 교권 보호는 학생들의 배움과 학교의 교육력을 지키는 일이라며 신속대응체계를 구축해 교원이 안심하고 교육에 전념할 수 있는 학교를 만들겠다고 말했다.",사회/세계
36년 숙원 흔드는 ‘전남광주 국립의대 몫’ 다툼···첫 단추부터 잘못 전남광주 국립의대 신설 논의가 36년간 기대를 모았던 지역 숙원이 흔들리고 있다. 목포대와 순천대가 2024년과 2025년에 작성한 통합·의대 신설 합의서 첫 단추부터 잘못 끼워졌다는 지적이 나온다. 지역민에게 필요한 의료서비스보다 의대와 병원을 어디에 둘지에 논의가 치우쳐 온 결과로 지역 의료 붕괴 책임은 두 대학이 져야할 것.,사회/세계
"마샤 블랙번 美 상원의원, 고려아연 테네시 제련소 현장 방문 마샤 블랙번 미국 상원의원이 고려아연 테네시 제련소 현장 방문했다. 이 프로젝트는 테네시주 역사상 최대 규모의 민간 기업 투자 프로젝트로, 740개의 신규 일자리가 창출될 예정이다. 이 프로젝트는 테네시주 지속적 성장에 매우 중요한 사업으로, 고려아연은 글로벌 핵심광물 공급망 내 경쟁력을 강화해 나가겠다고 말했다.",IT/과학
"단 몇분 만에 브랜드 사칭 챗봇 뚝딱 … 'AI 리스크'에 떠는 기업들 AI 리스크로 브랜드가 직면하는 리스크의 형태를 근본적으로 바꾸고 있다. 이러한 침해는 브랜드 기업들의 광고 효율을 떨어뜨리고 검색 노출을 감소시켜 결국 고객 유입을 저하시키는 등 비즈니스 성과에 직접적인 영향을 미치고 있다. 따라서 이제 브랜드 보호는 이커머스나 SNS에서 브랜드 검색 시 위조상품이나 무단판매가 아닌 기업 공식 판매 채널의 제품이 얼마나 노출되는지, 침해 콘텐츠를 제거해 보호된 매출이 얼마나 되는지 등 사업 성과와 연결되는 지표로 평가해야 한다.",IT/과학
"대전 노후계획도시 선도지구 확정…7797세대 재정비 시동 대전 노후계획도시 선도지구 확정... 세대가 선정됐으며, 평균 동의율은 96.2%, 평가점수는 87.8점을 기록했다. 사업성 확보는 일반분양 수익으로 사업비를 충당하고 조합원 추가 분담금을 감당 가능한 수준으로 낮출 수 있느냐가 핵심이다.",경제
"국토교통부, 2028년 UAM 상용화 속도 낸다 국토교통부가 2028년 UAM 상용화 속도 낸다. 시범운용모델에 따르면, 운항조건·안전기준 등을 구체화하여 초기 서비스 유형과 운항조건을 정의했다. 이번 시범운용을 통해 축적한 운항경험과 안전 데이터를 바탕으로 운항범위와 서비스를 단계적으로 확대해, UAM이 국민이 일상에서 이용하는 교통수단으로 자리 잡을 수 있도록 준비해 나갈 계획이다.",사회/세계
"왕좌의 게임: 킹스로드, 북부 세력전 담은 시즌 1 '서리와 강철' 업데이... 넷마블이 '왕좌의 게임: 킹스로드' 시즌1 '서리와 강철'을 업데이트했다. 총 6주간 진행되는 시즌에는 3개의 가문 중 하나를 선택해 해당 가문의 기수로서 충성을 서약하게 된다. 이용자들은 다양한 콘텐츠를 플레이하면서 가문 간 명예 경쟁을 펼칠 예정이며, 축적된 시즌 점수는 개인 및 가문 랭킹을 산정하는 데 활용된다.",문화/트렌드
"""오늘부터 록스타""…권진아, 데뷔 10주년에 꺼낸 자기 구원 권진아가 데뷔 10주년을 맞아 록스타로 새로운 출발을 알렸다. 첫 록 앨범 '세이브 미'(SAVE ME) 발매…자기혐오와 상처 담아. 데뷔 10주년에 이르러서 앞으로의 음악을 새롭게 시작하는 지점이 됐다.",문화/트렌드
"[기고] 이용석 전 더불어민주당 대전시당 청년대변인 ""진정한 ‘청년정... 이용석 전 더불어민주당 대전시당 청년대변인이 '진정한 청년정치'를 주제로 강연을 열었다. 청년 정치인들은 정당 내 기득권 눈치를 보기보다 타당의 청년들과 손을 잡는 '초당적 연대'를 실천해야한다. 기성 책임정치인들은 더이상 '액터욕심'을 버리고 청년을 지원하는 '서포터역할'을 자처해야한다.",정치
"[민선 9기 취임 인터뷰] 박용철 강화군수 ""경제자유구역 완성해 강화 미... 박용철 강화군수가 민선 9기 취임 인터뷰에서 강화 경제자유구역 완성해 강화를 수도권의 새로운 성장축으로 도약시키겠다고 발언했다. 강화 경제자유구역과 평화경제특구, 광역교통망 구축을 반드시 현실로 만들어 강화를 수도권의 새로운 성장축으로 도약시키겠다는 구상이다. 군민들에게 전하고 싶은 말은 강화는 더 이상 변방이 아니다. 수도권의 새로운 성장축이자 역사와 평화, 미래산업이 공존하는 기회의 땅이다.",사회/세계
경남도의회 임시회 제1차 본회의 열린다 경남도의회 임시회 제1차 본회의 열린다. 일 오후 2시 도·교육청 추경 심의 민생회복 등 현안 실질적 성과 원칙 경남도의회 전경. 이번 추경 예산안이 민생경제 회복은 물론 도정과 교육행정의 주요 현안 해결에 실질적인 성과를 낼 수 있도록 사업 타당성과 재원 배분의 적정성을 자세히 심사할 계획이다.,사회/세계
"홍천군의회, 홍천찰옥수수축제 성공 개최 힘 보탠다 홍천군의회 의원들이 제30회 홍천찰옥수수축제 준비 상황을 점검했다. 일 축제장을 방문한 의원들은 판매 부스 배치와 행사장 주요 동선, 안전관리 계획 등 축제 운영 전반에 대해 설명하고 준비 현황을 공유했다. 홍천군의회 의장은 '지역 대표 축제인 만큼 성공적인 개최를 위해 의회도 적극 협력하겠다'고 말했다.",문화/트렌드
"제13대 경북도의회 “공부하는 의회, 신뢰받는 의회”… 의원 직무교육... 제13대 경북도의회가 의원 직무교육을 실시했다. 명의 강사와 100여 명의 의원들이 참여했으며, 다양한 주제를 다뤘다. 이 교육은 의회의 경쟁력을 높이고 도민에게 신뢰받는 의회를 구현하는 데 초점을 맞췄다.",사회/세계
한복부터 국악까지··· 'K-컬처 6법' 문화강국 뼈대 세운다 'K-컬처 6법' 문화강국 뼈대 세운다. 대 법안 중 3개가 국회 문턱을 넘어 시행 중이거나 시행을 앞두고 있어. '마지막 퍼즐'인 '지역축제'와 '궁궐·왕릉' 법제화 추진.,라이프
"BNK금융그룹, 2026 하반기 조직개편…부울경 특화 전략 전면 가동 BNK금융그룹이 하반기 조직개편을 단행해 부울경 특화 전략을 전면 가동시켰다. 일 BNK에 따르면 이번 조직개편은 지역경제 대응 강화, ESG 전략의 지역화, 미래금융 대응 등 세 가지 방향을 중심으로 추진됐다. 이번 조직개편은 하반기 경영전략을 실행 중심 조직체계로 구체화하고 지역금융그룹의 핵심 경쟁력을 강화하기 위한 것.",사회/세계
"SY춤컴퍼니, 창작 무용극 '조선에서 온 댄스 마스터, 황진이' 공연 SY춤컴퍼니가 창작 무용극 '조선에서 온 댄스 마스터, 황진이'를 공연한다. 공연은 22∼29일 공간 춤에서 열리며 전석 2만원의 관람료. 이번 무용극은 21세기 무용수들이 전통을 만들어 나간다는 의미로 구성해졌다.",문화/트렌드
"페이커도 혼란에 빠졌다... AI 추리 게임쇼 '머더클럽', 역대급 출연진... 페이커가 출격하는 AI 추리 게임쇼 '머더클럽'이 디즈니+를 통해 베일을 벗는다. 만 구독자를 거느린 여행 유튜버 빠니보틀, 레전드 프로게이머 페이커, 코미디언 최양락과 엄지윤 등 각 분야 정상급 인사들이 대거 합류했다. 이들은 냉철한 판단력과 예리한 추리, 탁월한 입담을 무기 삼아 예측 불가능한 심리전을 펼치며 진범 찾기에 도전한다.",문화/트렌드
"남양유업, 믹스커피 상반기 매출 15%↑… 제품 다변화로 경쟁력 강화 남양유업이 프리미엄 라떼 브랜드 '루카스나인'과 기능성 커피믹스 브랜드 프렌치카페를 강화하여 믹스커피 매출을 15% 증가시켰다. 올해 상반기 프렌치카페와 루카스나인 등 믹스커피 매출이 전년 동기 대비 약 15% 증가했다. 남양유업은 제품 다변화로 경쟁력 강화를 통해 해외 사업을 확대하고 있다.",경제
"'무주택'이면 뭐하나 '현금' 없으면 땡… 유명 걸그룹 '방배 로또 청약... 안유진, 서울 강남권 고가 아파트 청약에 당첨된 소식이 전해지면서 현행 청약 제도의 구조적 허점을 비판하는 목소리가 커지고 있다. 당첨자들은 대출 규제로 진입 장벽에 가로막힌 무주택 서민들 사이에서 상대적 박탈감이 확산되는 모양새다. 정부의 강력한 대출 규제 탓에 이 같은 기회가 철저하게 막강한 자금력을 갖춘 자산가 계층에게만 돌아간다는 점이다.",경제
"IPO 연기에도 서비스 혁신은 계속···토스, 금융 일상화 전략 본격화 토스가 금융 일상화를 추진하고 있다. 토스는 하나은행과 손잡고 '하나 만보기 적금'을 출시하며 생활 습관과 금융을 연결하는 서비스 확대에 나섰다. 100일 가입 기간, 하루 1000원부터 최대 3만원까지 자유롭게 납입할 수 있다. 토스는 해외송금 수수료 면제 정책을 올해 말까지 연장하고 지원 통화를 기존 7개에서 10개로 확대했다.",경제
"선문대 앵커사업단, 청양군 사회적경제기업 판로 확대 지원 선문대 앵커사업단이 청양군 사회적경제기업의 판로 확대와 제품 경쟁력 강화를 지원했다. 개사 200여명이 참석해 다양한 지역 특산품을 선보였다. 앞으로도 지역기업의 제품 경쟁력 강화와 안정적인 판로 확대를 위해 다양한 지원사업을 지속적으로 추진하겠다.",경제
"트럼프, 네타냐후에 시리아·레바논 철수 요구 트럼프가 이스라엘군 철수 요구를 내놓았다. 시리아와 레바논에서 이스라엘군 주둔이 13,000km²에 이르는 지역을 점령하고 있다. 이스라엘과 레바논은 국경지대 무력 충돌을 끝내기 위해 협상을 이어가고 있지만, 헤즈볼라의 위협이 걸림돌이다.",사회/세계
"원/달러 환율, 두달 만에 1480원대 중반 원/달러 환율이 두 달 만에 1,480원대 중반으로 내려왔다. 달러화 대비 원화 환율의 오후 3시 30분 기준가(기존 주간거래 종가)는 전 거래일보다 8.3원 내린 1,484.7원으로 집계됐다고 연합뉴스가 보도했다. 이날 유가증권시장에서 외국인 순매수 금액은 2조3천227억원으로 전날(9천527억원)에 비해 크게 늘었다.",경제
"대법관도 방탄조끼 입는 미국···미 대법, 보안 예산 대폭 증액 미국 대법원, 보안 예산 대폭 증액을 요청. 총 2억2800만달러(약 3393억원)를 의회에 요청. 사법부를 향한 위협이 커지면서 대법관의 일상도 크게 달라졌다.",경제
"미국 “엔비디아 H200 중국 수출 재개…아직 극소량” 엔비디아의 H200 칩이 중국으로 재출하되 시작됐다. 일 CNBC방송에 따르면 제프리 케슬러 미 상무부 산업안보 담당 차관은 '극소수만' 중국과 홍콩으로 출하되고 있다고 밝혔다. 엔비디아의 대중국 수출이 재개된 것은 시진핑 중국 국가주석과 회담한 후 일부 수출 금지가 해제됐지만, 중국 정부가 기업들의 대량 수입까지 허용할지는 여전히 불확실하다.",사회/세계
"미성년자 성매매·성착취물 제작…경찰, 청주 시의원 압수수색 충북 청주시의회 국민의힘 소속 30대 현직 시의원이 만 13세 여중생을 상대로 성매매 혐의를 받고 있다. 년 10월부터 지난해 5월까지 3차례에 걸쳐 자신의 차량과 모텔 등에서 여중생과 성관계를 가진 혐의를 받고 있다. 국민의힘 충북도당은 최 시의원 제명을 의결하고, 청주시민께 깊이 사과드린다.",사회/세계
"중대범죄 피해자들 “보완수사권 폐지 신중해야” 부산 돌려차기 사건 피해자들이 검찰의 보완수사권 폐지를 요구하고 있다. 이번에 추진 중인 형사소송법 개정안에 포함된 보완수사권 폐지는 피해자의 권리를 약화할 수 있다고 우려했다. 변호사들은 제도적 보완이 필요하다고 주장하며, 검찰과 경찰이 협조해 신속하게 움직여야 한다고 강조했다.",정치
거칠어진 金·말 폭탄 宋에 鄭은 언더독 전략…당심잡기 사활(종합) 더불어민주당 당권 주자들이 15일 저마다 자신의 비전을 내세우며 당심 공략을 가속화했다. 김민석 전 총리는 '민주당 4대 혁신 플랜'을 발표하며 정책과 비전으로 당심을 파고들었다. 송영길 의원은 연일 초강경 폭탄 발언을 통해 정 전 대표의 공격하는데 앞장서고 있다.,정치
58억 원 횡령 의혹에 고개 숙인 김포FC 김포FC 직원 58억 원 횡령 의혹 발표. 억 원의 공금이 장기간 빠져나갈 수 있었는가. 시민의 세금이 투입되는 공공 스포츠 구단의 내부 통제 시스템을 재고해야 한다.,사회/세계
"경기대 총장 예정자 ""성비위 사실과 달라…임용취소 시도 위법"" 반박 경기대 총장 예정자 고기복 씨가 성비위 의혹을 전면 부인하고 무죄를 다투고 있다. 현재 형사재판 1심이 진행 중이며, 객관적 정황과 증거가 존재한다. 임용취소는 사실상 해임으로 위법이고, 학교법인이 손해배상 등 법적·재정적 부담을 질 가능성이 있다.",사회/세계
"""4개월째 교섭절차만 밟고 있다""…민주노총, '원청교섭 쟁취' 총파업 민주노총이 원청교섭 쟁취를 촉구하며 총파업에 나섰다. 주최측 추산 전국 10만 명이 대회에 참여했다. 정부는 개정 노조법 취지 보장할 특단의 대책 마련을 촉구하고 있다.",경제
약물 낙태 부추기는 이재명 대통령?...'미프진' 도입 검토 직격한 윤용... 국민의힘 윤용근 의원이 낙태약 도입 검토 관련 기자회견을 했다. 일 국회 소통관에서 열린 기자회견에서 태아 보호를 강조했다. 윤 의원은 사회적 합의와 법적 기준이 마련되지 않은 상황에서 낙태약 도입을 서두르는 것은 국민의 생명과 안전을 위험에 빠뜨릴 수 있다고 주장했다.,정치
"이재명 대통령 ""촉법소년 연령 낮춰야""…국민 의견 수렴 후 재논의 이재명 대통령이 촉법소년 연령 기준을 낮출 필요성을 언급했다. 국민 의견 14.4%가 촉법소년 연령 기준을 낮출 것을 지지하고 있다. 이 대통령은 성장과 개혁의 균형을 강조하며, 국민 의견을 반영하는 방식으로 정책을 추진하겠다는 점에 기대감을 나타냈다.",정치
"미 긴축우려 완화·하닉 ADR 효과에…환율, 1,480원대 중반 하락 미국 긴축 우려 완화에 따라 달러화 환율이 1,480원대 중반으로 내려왔습니다. 일 서울외환시장에서 미국 달러화 대비 원화 환율의 오후 3시 30분 기준가는 전 거래일보다 8.3원 내린 1,484.7원으로 집계됐습니다. 이날 유가증권시장에서 외국인 순매수 금액은 2조 3천227억 원으로 전날 9천527억 원에 비해 크게 늘었습니다.",경제
"[인터뷰] 팀 월령 - 깊이있게, 최정상에서, 진심으로 재미를 탐구하는 ... Team 월령, a group of 11 members, has been playing the classic MMORPG game Lineage for over 10 years and has expanded its influence to 5 servers. The team's motto is '깊이 있게, 최정상급 위치에서, 진심으로' (Deeply, at the highest level, with sincerity), emphasizing the importance of perseverance and teamwork in the game. The team is looking forward to the upcoming updates, including the addition of a new continent, Avena, and the update of the forgotten island, which will bring new challenges and opportunities for players.",사회/세계
"[현장] 옴디아 ""메모리 공급 부족…삼성·SK 신규 팹 가동 때까지 지속"" 옴디아의 브루스 베이트먼 수석 연구원이 메모리 공급 부족을 경고했다. SK하이닉스와 삼성전자, 마이크론의 새로운 팹 가동 때까지 지속될 것. 년 전후부터 소비자용 휴머노이드가 조금씩 등장하기 시작할 것.",IT/과학
"채무자 모르게 빚 시효 연장 못 한다…정부, 공시송달 특례 손질 한국 정부가 채무자 모르게 빚 시효 연장을 못 한다고 규제를 강화하고 있다. 이번 제도 개선으로 26개 금융기관 및 공공기관에 대한 예외적 공시송달 허용을 폐지할 계획이다. 이러한 제도 개선을 통해 채무자의 권익을 보다 두텁게 보호하고, 장기 연체의 늪에 빠진 채무자의 재기 가능성을 원천적으로 차단하는 무분별한 시효 연장 관행을 개선할 수 있도록 하겠다.",정치
"트럼프, 이란 내륙 공습 확대 검토…""핵시설 움직이면 날려버릴 것"" 트럼프 대통령이 이란 내륙 공습 확대 검토 중인 것으로 전해졌습니다. 미국은 지난 4일 동안 이란 남부와 서남부 해안 지역을 중심으로 방공망과 레이더 시스템, 대함미사일 기지, 드론 발사대 등 군사시설을 집중 타격해왔습니다. 트럼프 대통령이 이란 중부 나탄즈 핵시설 인근의 '곡괭이산'에도 관심을 보이고 있으며, slightest movement will be destroyed with great force.",사회/세계
"'美 정부와 관세 분쟁' 韓 알루미늄사 투자자, 트럼프 회사에 30억 줬다 도널드 트럼프 미국 대통령 소유 회사에 30억원 지급. 만달러(약 30억원)가 '아직 공개되지 않은 한국 내 골프장 개발 사업과 관련된 비용'으로 밝혀졌다. 트럼프 대통령, 가족이 코리아알루미늄을 돕기 위해 상무부 조사에 개입했다는 증거는 확인되지 않았다.",사회/세계
[도쿄환시] 美 CPI 둔화에 달러-엔 하락 후 소폭 반등 도쿄환시에서 달러-엔 환율이 하락한 후 소폭 반등했다. 일 오후 2시 46분 기준 전장보다 0.04% 오른 162.202엔에서 거래됐다. 미국 물가 상승세 둔화와 금리 인상 전망 후퇴에 반응해 하락한 달러-엔 환율이 다시 상승 전환했다.,경제
"강경화 주미대사 일시 귀국…靑 ""한미관계 발전 의견 청취 목적"" 강경화 주미대사가 일시 귀국했다. 일부터 19일까지 5일간의 일정으로 귀국할 예정이다. 이번 귀국의 목적은 한미관계 발전 방안에 대한 공관장의 건의나 솔직한 의견을 청취하기 위한 것임.",사회/세계
"일시 귀국한 강경화 ""쿠팡 이슈, 생각보다 훨씬 오래 가"" 강경화 주미대사가 일시 귀국해 쿠팡 이슈에 대한 협의를 계속할 것임. 일 조현 외교부 장관과 면담을 가질 예정. 한미 관계 업무 협의로 일시 귀국한 강 대사는 쿠팡 문제를 관리하면서 다양한 레벨에서 협의를 계속할 계획.",정치
"태웅, 나이지리아 암모니아 플랜트 단조품 공급 계약…105억 규모 태웅이 나이지리아 암모니아 플랜트 프로젝트에 단조품 공급 계약을 했다. 억 원 규모의 계약으로, 산업플랜트 분야에서 태웅이 100억 원이 넘는 수주를 따낸 것은 5년 만이다. 이번 계약은 중동 지역에서 입지가 높은 인도 최대 EPC사와의 수주 계약으로, 양국 종전 시 재건 시장 수혜 기대감도 커지고 있다.",경제
"[속보]코스피, 6.24% 급등해 7284 마감…‘7000피’ 탈환 코스피가 6.24% 급등해 7000선을 회복한 것. 이날 코스피는 7284.41로 거래를 마쳤다, 삼성전자는 6.27%, SK하이닉스는 8.83% 급등 마감했다. 반도체 대형주의 강세장으로 이어졌다는 분석이 제기된다, 이달 하순에 있을 빅테크의 실적 발표 결과를 확인할 필요가 있다.",경제
"tvN 칼 뽑았다…'비영어권 1위' 글로벌 흥행 싹쓰리→역대급 '도파민'으... tvN의 드라마 '내일도 출근!'이 글로벌 흥행을 기록했다. 화에서 재인(원규빈 분)은 노아(강미나 분)에 대한 직진 매력으로 설렘 지수를 높였다. tvN '내일도 출근!'은 전 세계 VOD, OTT 시청률 순위 집계 사이트 플릭스패트롤 차트에 따르면 비영어권 1위를 기록했다.",문화/트렌드
"[위클리오늘] 신세계까사, 신세계인터내셔날(7.15) 신세계까사가 2030년 소비자 공략에 나선다. 신세계까사는 온라인 전용 가구 라인업을 확대하고, 주요 카테고리의 신제품과 리뉴얼 제품을 출시했다. 신세계인터내셔날은 남성 브랜드 맨온더분이 국내외 빈티지 숍과 협업한 '청담 빈티지 마켓'을 운영한다.",라이프
"유시민 ""李대통령, 필연적 실패의 길 가고 있어…참혹한 결과 귀착될 것... 유시민 작가, 이재명 대통령의 정치 구상과 국정 운영 방식을 비판했다. 이 대통령은 1년 넘게 안 이뤄지는 검찰개혁을 책임지라고 주장하고, 마키아벨리적 업무 처리 방식을 지적했다. 유 작가는 이 대통령의 업무 처리 방식이 실패할 가능성이 높다고 경고하며, 민주당이 재건축할 정도로 문제가 있는 정당이 아니라는 취지를 펼쳤다.",정치
"與, 선호투표제 확정…청년최고위원 논란은 계속 더불어민주당이 15일 선호투표제를 확정하며 전당대회 룰을 둘러싼 갈등을 일단락했다. 당대표 후보 3명과 최고위원 후보 8명을 압축한 뒤, 다음 달 1일 충청권을 시작으로 순회경선에 돌입한다. 전당대회준비위원회는 선출직 청년최고위원 부결을 수용하는 대신 부대의견으로 차기 지도부가 지명직 최고위원 1명을 청년 몫으로 임명하고, 당헌·당규 개정을 통해 청년최고위원제를 제도화할 것을 권고했다.",정치
"""보궐선거 절차 안내 문자""…대한축구협회, 회장 선거 규정 이행 놓고 ... 대한축구협회가 회장 보궐선거 절차 안내 문자를 발송했다. 일까지 후보 등록 의사를 밝히거나 현재 직위에서 사퇴해야 한다. 이번 문자 안내 공지가 향후 절차에 어떤 영향을 미칠지 주목된다.",문화/트렌드
가상자산 보이스피싱 피해금도 돌려받는다…10월부터 환급 시행 가상자산 보이스피싱 피해자도 환급받을 수 있게 된다. 금융위원회는 10월 1일부터 가상자산을 이용한 보이스피싱 피해자에게 환급을 시작할 것임. 이제 보이스피싱 피해자들도 가상자산을 포함하여 환급받을 수 있어 실제로 구제할 수 있는 기반이 마련될 것으로 기대된다.,경제
